,movie_candidates
2375,593 110 1196 260 527 296
2376,593 2571 1196 260 527 <eos>
2377,593 2571 356 1196 296 2959
2378,593 <eos> 2571 1196 296 2959
2379,593 2571 356 1196 296 2959
2380,593 110 356 1196 318 260
2381,593 2571 1196 260 2959 356
2382,593 <eos> 2571 356 1196 260
2383,593 <eos> 2571 1196 318 527
2384,593 110 1196 260 527 296
2385,593 110 2571 356 1196 527
2386,593 2571 1196 260 2959 356
2387,593 2571 1196 318 527 593
2388,593 <eos> 110 2571 1196 318
2389,593 110 1196 260 527 296
2390,593 110 1196 260 2959 593
2391,593 110 2571 356 1196 318
2392,593 <eos> 356 1196 296 <eos>
2393,593 110 2571 1196 260 2959
2394,593 2571 356 1196 296 2959
2395,593 110 356 1196 260 2959
2396,593 110 1196 260 2959 593
2397,593 2571 1196 260 2959 356
2398,593 356 1196 318 527 2959
2399,593 110 2571 356 1196 527
2400,2571 356 1196 260 527 296
2401,2571 356 1196 527 296 2959
2402,2571 356 1196 296 <eos> 110
2403,2571 356 1196 318 527 296
2404,2571 1196 318 260 <eos> 2571
2405,2571 356 1196 318 527 296
2406,2571 356 1196 318 260 296
2407,2571 356 1196 296 <eos> 110
2408,2571 1196 318 260 1196 318
2409,2571 356 1196 318 527 296
2410,2571 1196 527 296 2959 593
2411,2571 356 1196 527 296 593
2412,2571 356 1196 318 2959 593
2413,2571 356 1196 318 527 296
2414,2571 356 1196 296 <eos> 110
2415,2571 356 1196 527 296 2959
2416,2571 356 1196 318 260 527
2417,2571 356 1196 260 527 2959
2418,2571 356 1196 318 527 2959
2419,2571 1196 318 260 527 593
2420,2571 356 1196 318 527 2959
2421,2571 356 1196 260 527 296
2422,2571 356 1196 527 296 2959
2423,2571 356 1196 2959 <eos> 356
2424,2571 356 1196 296 <eos> 110
2425,2571 356 1196 527 296 2959
2426,2571 356 1196 318 2959 593
2427,2571 1196 318 260 1196 318
2428,2571 356 1196 2959 593 <eos>
2429,2571 1196 318 296 356 1196
2430,2571 356 1196 318 260 296
2431,2571 356 1196 527 296 2959
2432,2571 1196 318 260 <eos> 2571
2433,2571 356 1196 2959 <eos> 356
2434,2571 356 1196 318 296 2959
2435,2571 1196 318 260 527 593
2436,2571 356 1196 296 <eos> 110
2437,2571 356 1196 318 260 296
2438,2571 1196 318 260 1196 318
2439,2571 356 1196 2959 593 <eos>
2440,2571 1196 318 260 527 593
2441,2571 356 1196 318 260 296
2442,2571 356 1196 318 527 296
2443,2571 1196 318 260 527 593
2444,2571 356 1196 260 527 593
2445,2571 356 1196 318 527 296
2446,2571 1196 318 260 1196 318
2447,2571 356 1196 527 296 593
2448,2571 356 1196 527 296 2959
2449,2571 1196 318 260 593 <eos>
2450,2571 356 1196 318 527 2959
2451,2571 1196 318 260 593 1196
2452,2571 356 1196 318 260 2959
2453,2571 356 1196 318 296 2959
2454,2571 356 1196 318 593 <eos>
2455,2571 356 1196 296 <eos> 110
2456,2571 356 1196 318 527 296
2457,2571 356 1196 318 527 296
2458,2571 356 1196 260 527 593
2459,2571 356 1196 318 527 2959
2460,2571 356 1196 260 527 593
2461,2571 356 1196 318 527 296
2462,2571 1196 318 260 <eos> 2571
2463,2571 356 1196 318 296 2959
2464,2571 356 1196 260 296 593
2465,2571 356 1196 260 527 593
2466,2571 356 1196 318 527 296
2467,2571 356 1196 527 296 593
2468,2571 356 1196 318 260 527
2469,2571 356 1196 318 260 527
2470,2571 1196 318 260 <eos> 2571
2471,2571 356 1196 318 527 296
2472,2571 356 1196 527 296 593
2473,2571 356 1196 260 527 2959
2474,2571 356 1196 260 527 296
2475,2571 1196 318 260 527 593
2476,2571 356 1196 260 527 296
2477,2571 356 1196 318 527 296
2478,2571 1196 318 296 593 110
2479,2571 356 1196 260 527 593
2480,2571 356 1196 527 296 2959
2481,2571 356 1196 318 260 527
2482,2571 356 1196 318 527 296
2483,2571 356 1196 2959 <eos> 356
2484,2571 1196 318 2959 593 <eos>
2485,2571 356 1196 260 527 2959
2486,2571 1196 318 260 527 593
2487,2571 356 1196 527 296 2959
2488,2571 1196 318 260 296 2959
2489,2571 356 1196 318 527 296
2490,2571 356 1196 2959 593 <eos>
2491,2571 356 1196 527 296 593
2492,2571 1196 318 527 <eos> 2571
2493,2571 356 1196 318 260 2959
2494,2571 356 1196 318 527 296
2495,2571 356 1196 2959 <eos> 356
2496,2571 356 1196 318 2959 593
2497,2571 1196 318 527 296 593
2498,2571 356 1196 318 527 296
2499,2571 1196 318 260 296 2959
2500,2571 356 1196 318 527 296
2501,2571 356 1196 260 527 2959
2502,2571 356 1196 318 260 2959
2503,2571 356 1196 296 <eos> 110
2504,2571 1196 318 260 593 110
2505,2571 1196 318 527 296 593
2506,2571 1196 260 296 593 2571
2507,2571 356 1196 318 527 296
2508,2571 356 1196 296 <eos> 110
2509,2571 1196 318 527 <eos> 1196
2510,2571 356 1196 2959 593 <eos>
2511,2571 356 1196 318 527 296
2512,2571 1196 318 296 356 1196
2513,2571 1196 318 2959 2571 356
2514,2571 356 1196 318 527 296
2515,2571 356 1196 318 593 <eos>
2516,2571 356 1196 260 527 296
2517,2571 1196 318 260 527 593
2518,2571 1196 318 2959 593 <eos>
2519,2571 1196 527 296 356 1196
2520,2571 1196 318 260 527 593
2521,2571 356 1196 527 296 2959
2522,2571 1196 318 260 593 1196
2523,2571 356 1196 318 527 2959
2524,2571 356 1196 318 527 296
2525,2571 1196 318 260 296 2959
2526,2571 356 1196 2959 593 <eos>
2527,2571 1196 318 260 593 1196
2528,2571 356 1196 318 260 296
2529,2571 1196 318 527 296 593
2530,2571 356 1196 318 2959 593
2531,2571 356 1196 318 593 <eos>
2532,2571 356 1196 260 527 296
2533,2571 356 1196 318 527 296
2534,2571 356 1196 318 2959 593
2535,2571 356 1196 260 527 593
2536,2571 356 1196 318 260 296
2537,2571 356 1196 318 260 296
2538,2571 1196 318 260 1196 318
2539,2571 356 1196 318 260 296
2540,2571 356 1196 318 260 527
2541,2571 356 1196 318 527 296
2542,2571 356 1196 318 527 296
2543,2571 356 1196 260 527 296
2544,2571 356 1196 260 527 593
2545,2571 1196 260 527 296 593
2546,2571 356 1196 318 527 296
2547,2571 1196 318 260 593 <eos>
2548,2571 356 1196 527 296 593
2549,2571 1196 318 260 <eos> 2571
2550,2571 356 1196 318 593 <eos>
2551,2571 356 1196 527 296 593
2552,2571 356 1196 260 527 2959
2553,2571 356 1196 318 593 <eos>
2554,2571 356 1196 527 296 2959
2555,2571 356 1196 260 527 593
2556,2571 356 1196 260 527 2959
2557,2571 1196 318 260 527 2959
2558,2571 356 1196 318 260 2959
2559,2571 1196 318 260 527 593
2560,2571 356 1196 318 527 296
2561,2571 356 1196 318 527 296
2562,2571 1196 318 527 <eos> 2571
2563,2571 356 1196 318 527 296
2564,2571 1196 527 296 593 2571
2565,2571 356 1196 318 527 296
2566,2571 356 1196 318 527 296
2567,2571 1196 318 527 296 593
2568,2571 356 1196 318 527 2959
2569,2571 356 1196 318 260 296
2570,2571 356 1196 318 527 296
2571,2571 356 1196 296 <eos> 110
2572,2571 356 1196 296 2959 <eos>
2573,2571 356 1196 318 527 296
2574,2571 356 1196 2959 593 <eos>
2575,2571 356 1196 318 527 296
2576,2571 356 1196 527 296 593
2577,2571 356 1196 318 296 2959
2578,2571 356 1196 318 527 296
2579,2571 356 1196 318 527 296
2580,2571 1196 260 527 2959 593
2581,2571 1196 318 296 356 1196
2582,2571 356 1196 318 527 296
2583,2571 356 1196 527 296 2959
2584,2571 1196 260 527 296 593
2585,2571 356 1196 318 593 <eos>
2586,2571 356 1196 318 260 296
2587,2571 356 1196 2959 593 1196
2588,2571 1196 318 296 356 1196
2589,2571 356 1196 318 2959 593
2590,2571 356 1196 527 296 593
2591,2571 356 1196 2959 <eos> 356
2592,2571 1196 318 260 527 593
2593,2571 356 1196 2959 <eos> 356
2594,2571 356 1196 2959 593 <eos>
2595,2571 356 1196 2959 593 <eos>
2596,2571 356 1196 318 260 2959
2597,2571 356 1196 260 527 2959
2598,2571 356 1196 260 527 296
2599,2571 356 1196 318 527 296
2600,2571 1196 260 296 2959 593
2601,2571 356 1196 318 527 2959
2602,2571 1196 318 2959 593 110
2603,2571 1196 318 527 <eos> 2571
2604,2571 356 1196 318 527 296
2605,2571 1196 318 260 593 <eos>
2606,2571 356 1196 318 527 296
2607,2571 1196 318 260 527 593
2608,2571 1196 260 296 2959 593
2609,2571 1196 318 260 1196 318
2610,2571 1196 318 260 527 2959
2611,2571 356 1196 318 527 2959
2612,2571 356 1196 296 <eos> 110
2613,2571 356 1196 318 593 <eos>
2614,2571 356 1196 318 527 296
2615,2571 356 1196 527 296 2959
2616,2571 356 1196 318 527 296
2617,2571 356 1196 527 296 2959
2618,2571 356 1196 2959 <eos> 356
2619,2571 1196 318 260 296 2959
2620,2571 356 1196 318 527 296
2621,2571 356 1196 318 260 527
2622,2571 356 1196 260 527 2959
2623,2571 356 1196 318 296 2959
2624,2571 1196 318 296 356 1196
2625,2571 356 1196 318 527 296
2626,2571 1196 260 527 2959 593
2627,2571 356 1196 318 260 296
2628,2571 1196 318 260 296 2571
2629,2571 1196 318 260 527 2959
2630,2571 356 1196 296 <eos> 110
2631,2571 356 1196 260 527 296
2632,2571 356 1196 318 260 527
2633,2571 1196 318 2959 593 <eos>
2634,2571 356 1196 318 527 296
2635,2571 1196 318 260 593 <eos>
2636,2571 1196 260 527 296 2959
2637,2571 1196 318 260 527 593
2638,2571 356 1196 296 <eos> 110
2639,2571 356 1196 318 260 296
2640,2571 1196 318 260 593 <eos>
2641,2571 356 1196 318 527 296
2642,2571 356 1196 260 527 593
2643,2571 1196 318 260 527 593
2644,2571 1196 318 296 356 1196
2645,2571 356 1196 260 527 2959
2646,2571 356 1196 318 260 2959
2647,2571 1196 318 2959 593 <eos>
2648,2571 356 1196 318 527 296
2649,2571 356 1196 527 296 2959
2650,2571 1196 318 260 1196 318
2651,2571 356 1196 318 527 2959
2652,2571 356 1196 318 527 296
2653,2571 1196 527 296 2959 593
2654,2571 356 1196 2959 593 <eos>
2655,2571 356 1196 318 527 296
2656,2571 356 1196 318 527 296
2657,2571 356 1196 296 2959 110
2658,2571 1196 318 260 593 <eos>
2659,2571 1196 318 260 593 1196
2660,2571 1196 318 260 527 593
2661,2571 1196 318 260 593 1196
2662,2571 356 1196 318 527 296
2663,2571 1196 260 527 296 593
2664,2571 1196 318 260 296 2959
2665,2571 1196 318 260 593 1196
2666,2571 1196 318 296 356 1196
2667,2571 356 1196 318 296 2959
2668,2571 356 1196 318 260 527
2669,2571 356 1196 527 296 2959
2670,2571 356 1196 260 527 296
2671,2571 356 1196 260 527 2959
2672,2571 1196 318 260 593 <eos>
2673,2571 356 1196 318 527 2959
2674,2571 356 1196 527 296 2959
2675,2571 356 1196 296 <eos> 110
2676,2571 1196 318 296 356 1196
2677,2571 356 1196 527 296 2959
2678,2571 356 1196 318 527 296
2679,2571 1196 260 527 2959 593
2680,2571 356 1196 318 527 296
2681,2571 356 1196 318 527 2959
2682,2571 1196 260 527 <eos> 356
2683,2571 356 1196 527 296 2959
2684,2571 356 1196 2959 <eos> 356
2685,2571 1196 318 260 593 1196
2686,2571 356 1196 318 260 527
2687,2571 1196 318 527 <eos> 2571
2688,2571 356 1196 527 296 2959
2689,2571 356 1196 527 296 2959
2690,2571 356 1196 318 527 2959
2691,2571 356 1196 318 527 296
2692,2571 356 1196 318 110 1196
2693,2571 356 1196 318 527 296
2694,2571 356 1196 296 <eos> 110
2695,2571 356 1196 318 260 296
2696,2571 1196 318 260 1196 318
2697,2571 1196 260 527 2959 593
2698,2571 1196 318 593 356 1196
2699,2571 356 1196 2959 <eos> 356
